satellite,norad_id,window,set_epoch,lead_h,t,radial_km,in_track_km,cross_km,altitude_km,speed_km_s
A,39452,quiet,2024-04-21T13:47:28.249728Z,24.0,2024-04-22T13:47:28.249728Z,-0.06277236501330095,-0.04580551104217698,-0.15939226534566975,468.19092955417,7.630275769774136
A,39452,quiet,2024-04-21T13:47:28.249728Z,36.0,2024-04-23T01:47:28.249728Z,0.2976967697551153,-0.018424487098096465,0.062261612529109736,468.19092955417,7.630275769774136
A,39452,quiet,2024-04-21T13:47:28.249728Z,48.0,2024-04-23T13:47:28.249728Z,-0.17767430922163935,-0.9087639833330371,0.1795270405698394,468.19092955417,7.630275769774136
A,39452,quiet,2024-04-21T13:47:28.249728Z,72.0,2024-04-24T13:47:28.249728Z,0.5720497299744882,-4.451036063037586,0.14915276918830464,468.19092955417,7.630275769774136
A,39452,quiet,2024-04-21T13:47:28.249728Z,96.0,2024-04-25T13:47:28.249728Z,0.18718252133588564,-11.729714046433346,-0.3623744469629986,468.19092955417,7.630275769774136
A,39452,quiet,2024-04-21T13:47:28.249728Z,120.0,2024-04-26T13:47:28.249728Z,-0.6221146880917658,-17.986126798838317,-0.09348644361597302,468.19092955417,7.630275769774136
A,39452,quiet,2024-04-21T13:47:28.249728Z,144.0,2024-04-27T13:47:28.249728Z,0.7656103586973759,-27.180336316106995,0.46294610668155656,468.19092955417,7.630275769774136
A,39452,quiet,2024-04-21T13:47:28.249728Z,168.0,2024-04-28T13:47:28.249728Z,0.8833723393535609,-44.337814215716534,-0.2833134333307967,468.19092955417,7.630275769774136
A,39452,quiet,2024-04-21T20:03:50.260896Z,6.0,2024-04-22T02:03:50.260896Z,0.10925680070661424,1.0031838536855433,0.13012733011576366,468.17096572029004,7.630286894708015
A,39452,quiet,2024-04-21T20:03:50.260896Z,12.0,2024-04-22T08:03:50.260896Z,0.013872954056065798,-0.509651077491615,-0.17373392610168853,468.17096572029004,7.630286894708015
A,39452,quiet,2024-04-21T20:03:50.260896Z,24.0,2024-04-22T20:03:50.260896Z,-0.03409878241272695,-0.7177558096275024,0.14982567224616825,468.17096572029004,7.630286894708015
A,39452,quiet,2024-04-21T20:03:50.260896Z,36.0,2024-04-23T08:03:50.260896Z,0.025466500028368932,-0.9595866432381005,0.09745207648344857,468.17096572029004,7.630286894708015
A,39452,quiet,2024-04-21T20:03:50.260896Z,48.0,2024-04-23T20:03:50.260896Z,-0.1906813118813746,-1.6753249932713608,0.04177088285616115,468.17096572029004,7.630286894708015
A,39452,quiet,2024-04-21T20:03:50.260896Z,72.0,2024-04-24T20:03:50.260896Z,0.32587644361769064,-4.626324728849721,-0.030399592169382095,468.17096572029004,7.630286894708015
A,39452,quiet,2024-04-21T20:03:50.260896Z,96.0,2024-04-25T20:03:50.260896Z,0.11102820045913811,-10.825069635059787,0.01351826529764466,468.17096572029004,7.630286894708015
A,39452,quiet,2024-04-21T20:03:50.260896Z,120.0,2024-04-26T20:03:50.260896Z,-0.6031767255988236,-16.40342256303011,-0.05539789583651911,468.17096572029004,7.630286894708015
A,39452,quiet,2024-04-21T20:03:50.260896Z,144.0,2024-04-27T20:03:50.260896Z,0.5260965987724806,-24.312516487669935,0.15414515405582918,468.17096572029004,7.630286894708015
A,39452,quiet,2024-04-21T20:03:50.260896Z,168.0,2024-04-28T20:03:50.260896Z,0.7441135244991521,-40.3927191410546,0.1246270025266707,468.17096572029004,7.630286894708015
A,39452,quiet,2024-04-21T21:37:55.744032Z,6.0,2024-04-22T03:37:55.744032Z,0.03240396999195398,0.05615984732730916,0.3481394742123567,468.16480878439233,7.630290325697333
A,39452,quiet,2024-04-21T21:37:55.744032Z,12.0,2024-04-22T09:37:55.744032Z,0.005575519678600503,-0.1042310496711392,-0.20271087732876275,468.16480878439233,7.630290325697333
A,39452,quiet,2024-04-21T21:37:55.744032Z,24.0,2024-04-22T21:37:55.744032Z,-0.007785104581412364,-0.6641208669965397,0.20124191042333248,468.16480878439233,7.630290325697333
A,39452,quiet,2024-04-21T21:37:55.744032Z,36.0,2024-04-23T09:37:55.744032Z,0.06979924972603813,-1.1507907911342055,-0.039279609641878814,468.16480878439233,7.630290325697333
A,39452,quiet,2024-04-21T21:37:55.744032Z,48.0,2024-04-23T21:37:55.744032Z,-0.3095124080448051,-1.9278073043472608,-0.04673279207067449,468.16480878439233,7.630290325697333
A,39452,quiet,2024-04-21T21:37:55.744032Z,72.0,2024-04-24T21:37:55.744032Z,0.35903232777366245,-5.310390418252945,0.04006561463164954,468.16480878439233,7.630290325697333
A,39452,quiet,2024-04-21T21:37:55.744032Z,96.0,2024-04-25T21:37:55.744032Z,0.17420274247174947,-12.689250339842742,0.11066169484329968,468.16480878439233,7.630290325697333
A,39452,quiet,2024-04-21T21:37:55.744032Z,120.0,2024-04-26T21:37:55.744032Z,-0.6874997493025073,-19.284061771214656,-0.10416410186936953,468.16480878439233,7.630290325697333
A,39452,quiet,2024-04-21T21:37:55.744032Z,144.0,2024-04-27T21:37:55.744032Z,0.5115289616354062,-28.125388512964143,0.16968723697235877,468.16480878439233,7.630290325697333
